item_links	website_category
/alulfagyasztos-huto/lg-gbb72sadfn-no-frost-alulfagyasztos-hutoszekreny-p683926	edigital_refrigerator_links
/egyajtos-huto/electrolux-erf4113aow-hutoszekreny-185-cm-p419067	edigital_refrigerator_links
/egyajtos-huto/beko-ssa-24020-egyajtos-huto-p457898	edigital_refrigerator_links
/alulfagyasztos-huto/electrolux-en3853mow-kombinalt-hutoszekreny-nofrost-201-cm-p516009	edigital_refrigerator_links
/side-side-huto/samsung-rs66n8100s9ef-side-side-hutoszekreny-p578519	edigital_refrigerator_links
/alulfagyasztos-huto/candy-cmgn-6184b-alulfagyasztos-hutoszekreny-fekete-uvegajto-p607954	edigital_refrigerator_links
/alulfagyasztos-huto/whirlpool-w7-821o-w-alulfagyasztos-hutoszekreny-no-frost-ujracsomagolt-p681994	edigital_refrigerator_links
/side-side-huto/beko-gn-163220-s-side-side-neo-frost-p349992	edigital_refrigerator_links
/beepitheto-huto/gorenje-rki4182e1-beepitheto-hutoszekreny-p508675	edigital_refrigerator_links
/alulfagyasztos-huto/gorenje-nrk611cli-alulfagyasztos-hutoszekreny-bezs-p546401	edigital_refrigerator_links
/egyajtos-huto/beko-tse-1283-egyajtos-huto-p397873	edigital_refrigerator_links
/egyajtos-huto/hausmeister-hm3101h-minibar-p445486	edigital_refrigerator_links
/beepitheto-huto/beko-bcsa283e2s-beepitheto-kombinalt-hutoszekreny-p503569	edigital_refrigerator_links
/egyajtos-huto/whirlpool-sw8-am2c-xrl-egyajtos-hutoszekreny-p562746	edigital_refrigerator_links
/alulfagyasztos-huto/gorenje-nrk611ps4-alulfagyasztos-hutoszekreny-p574556	edigital_refrigerator_links
/alulfagyasztos-huto/indesit-lr9s2qfxb-alulfagyasztos-hutoszekreny-p664451	edigital_refrigerator_links
/alulfagyasztos-huto/beko-rcne-520e41-zx-alulfagyasztos-hutoszekreny-inox-neo-frost-bontott-p685283	edigital_refrigerator_links
/egyajtos-huto/electrolux-erf1904fow-hutoszekreny-105-cm-p306697	edigital_refrigerator_links
/beepitheto-huto/zanussi-zbb28441sa-beepitheto-kombinalt-hutoszekreny-178-cm-p362385	edigital_refrigerator_links
/felulfagyasztos-huto/zanussi-zrt23100wa-kombinalt-hutoszekreny-140-cm-p364265	edigital_refrigerator_links
/fagyasztolada/zanussi-zfc41400wa-fagyasztolada-3-db-kosar-400-l-p375984	edigital_refrigerator_links
/fagyasztoszekreny/electrolux-eut1106aw2-fagyasztoszekreny-91-l-3-fiok-p384689	edigital_refrigerator_links
/alulfagyasztos-huto/electrolux-en3454now-kombinalt-hutoszekreny-nofrost-185cm-p419091	edigital_refrigerator_links
/alulfagyasztos-huto/samsung-rb37j5005b1ef-kombinalt-hutoszekreny-p616373	edigital_refrigerator_links
/fagyasztoszekreny/bosch-gsn36vi3p-fagyasztoszekreny-p626749	edigital_refrigerator_links
/felulfagyasztos-huto/navon-263-felulfagyasztos-hutoszekreny-p627802	edigital_refrigerator_links
/alulfagyasztos-huto/whirlpool-w5-721e-ox-alulfagyasztos-hutoszekreny-p652591	edigital_refrigerator_links
